,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000269028,0,3.76035406390112,0.498,0.027,0,MTRNR2L12
ENSG00000197943,2.24779418937887e-286,3.25176472984624,0.495,0.062,7.25677876099073e-282,PLCG2
ENSG00000006210,4.43184485438775e-177,1.6141860672542,0.637,0.256,1.43077679279054e-172,CX3CL1
ENSG00000187498,9.71135591641202e-167,1.42407799285843,0.711,0.364,3.13521414405446e-162,COL4A1
ENSG00000228253,1.11861078105507e-162,1.28269924517887,0.296,0.024,3.6113230455582e-158,MT-ATP8
ENSG00000105974,2.80741612225413e-158,-1.37063719774351,0.777,0.871,9.06346220908523e-154,CAV1
ENSG00000125810,1.22713546821226e-157,1.30021537307218,0.795,0.517,3.96168414557645e-153,CD93
ENSG00000198786,4.84687122543159e-146,1.30395711466312,0.765,0.497,1.56476390641833e-141,MT-ND5
ENSG00000136237,3.82249839280316e-136,1.2212224717332,0.583,0.237,1.23405538113257e-131,RAPGEF5
ENSG00000162407,1.13915532215651e-134,1.21576885783715,0.466,0.149,3.67764904205007e-130,PLPP3
ENSG00000198899,1.41294470424452e-133,1.24093633372048,0.917,0.814,4.56155068318301e-129,MT-ATP6
ENSG00000129422,4.76826176690924e-133,1.12415552579018,0.357,0.073,1.53938562882898e-128,MTUS1
ENSG00000134871,5.20132656328876e-129,1.23104557718154,0.671,0.366,1.67919626769214e-124,COL4A2
ENSG00000198938,6.6051781959335e-129,1.11883463056826,0.912,0.822,2.13241572877517e-124,MT-CO3
ENSG00000139289,4.35150583023873e-128,1.05018787215086,0.5,0.174,1.40484014223427e-123,PHLDA1
ENSG00000121858,5.00377796402769e-125,-1.37850514747229,0.736,0.819,1.6154196779067e-120,TNFSF10
ENSG00000100345,5.18621455668951e-125,0.964120990893832,0.746,0.428,1.67431750748164e-120,MYH9
ENSG00000255823,1.37202157984337e-120,0.876465993459692,0.228,0.018,4.42943446836634e-116,MTRNR2L8
ENSG00000166741,1.66122026610948e-118,1.6392066836548,0.438,0.15,5.36308350710785e-114,NNMT
ENSG00000152583,1.66997780185935e-115,-1.68385509144255,0.386,0.656,5.39135633552272e-111,SPARCL1
ENSG00000120278,3.00422794148386e-114,0.986310472588267,0.416,0.127,9.69884948628649e-110,PLEKHG1
ENSG00000142748,3.89843447769055e-114,-1.13375762919554,0.874,0.931,1.25857058677762e-109,FCN3
ENSG00000124126,1.66792082272401e-111,0.872959294748155,0.544,0.231,5.3847155840822e-107,PREX1
ENSG00000204525,5.16799010638085e-111,-0.648394963425972,0.928,0.922,1.66843392594399e-106,HLA-C
ENSG00000107438,2.44794255101361e-110,1.06207011070296,0.805,0.568,7.90293773169235e-106,PDLIM1
ENSG00000234745,5.05544534022756e-110,-0.681550094642004,0.971,0.919,1.63209997363906e-105,HLA-B
ENSG00000163638,3.06202686040354e-105,1.30550648937675,0.276,0.053,9.88544751612679e-101,ADAMTS9
ENSG00000138411,4.87643713060066e-105,0.907236748884539,0.627,0.32,1.57430896324312e-100,HECW2
